,id,borough,neighbourhood,host_id,availability_365
40903,31835917,manhattan,upper west side,26317294,365
40904,31836311,queens,elmhurst,19303369,31
40905,31836703,brooklyn,bedford-stuyvesant,6030450,179
40906,31837233,brooklyn,bushwick,11672284,97
40907,31837921,brooklyn,bushwick,46072382,0
40908,31838301,brooklyn,bedford-stuyvesant,14743889,16
40909,31838338,brooklyn,williamsburg,179679,14
40910,31839994,queens,flushing,40160805,78
40911,31845412,brooklyn,east flatbush,27974952,365
40912,31848816,queens,astoria,238685151,85
40913,31850283,manhattan,east harlem,94049573,199
40914,31852479,manhattan,east harlem,120974332,5
40915,31852788,manhattan,tribeca,49725053,336
40916,31852940,manhattan,east village,15402077,0
40917,31853354,brooklyn,bushwick,12470243,0
40918,31854564,queens,richmond hill,238733096,345
40919,31856192,queens,whitestone,61875246,5
40920,31856243,manhattan,murray hill,238748653,8
40921,31857171,manhattan,washington heights,7700456,1
40922,31857472,manhattan,harlem,238750007,310
40923,31858749,manhattan,east village,2582224,249
40924,31859521,queens,glendale,220480440,127
40925,31859735,manhattan,upper east side,68717996,46
40926,31859909,bronx,fordham,5704932,110
40927,31861155,brooklyn,prospect-lefferts gardens,7261749,6
40928,31861671,manhattan,harlem,238750007,265
40929,31861939,manhattan,hell's kitchen,155691688,50
40930,31863369,manhattan,harlem,209940785,90
40931,31864884,queens,woodhaven,56403037,121
40932,31866810,brooklyn,brooklyn heights,236671534,94
40933,31866909,manhattan,gramercy,169318289,89
40934,31871475,manhattan,midtown,107434423,188
40935,31873616,manhattan,upper east side,162280872,276
40936,31874576,manhattan,upper west side,238321374,337
40937,31875616,manhattan,upper west side,238321374,333
40938,31875688,manhattan,east village,238779678,332
40939,31875827,manhattan,upper west side,238321374,347
40940,31876014,manhattan,upper west side,238321374,342
40941,31876398,manhattan,upper west side,238321374,356
40942,31876569,brooklyn,greenpoint,157896836,0
40943,31876645,manhattan,upper west side,238321374,364
40944,31876649,brooklyn,greenpoint,2559194,188
40945,31876724,manhattan,upper west side,238321374,342
40946,31877020,manhattan,upper west side,238321374,346
40947,31877100,manhattan,upper west side,238321374,325
40948,31877537,manhattan,upper west side,238321374,317
40949,31877719,brooklyn,crown heights,2970272,0
40950,31877755,manhattan,upper west side,238321374,341
40951,31877856,manhattan,upper west side,238321374,365
40952,31877977,manhattan,upper west side,238321374,329
40953,31878663,manhattan,upper west side,238321374,317
40954,31878924,manhattan,upper west side,238321374,317
40955,31878988,brooklyn,williamsburg,30214212,258
40956,31879035,manhattan,upper west side,238321374,317
40957,31879273,manhattan,midtown,105344359,0
40958,31879380,brooklyn,greenpoint,80500739,345
40959,31879887,brooklyn,bedford-stuyvesant,238894847,269
40960,31881052,brooklyn,south slope,238953933,250
40961,31881336,bronx,fordham,5704932,77
40962,31881525,brooklyn,bedford-stuyvesant,238957303,146
40963,31881759,brooklyn,williamsburg,799317,0
40964,31881804,brooklyn,bedford-stuyvesant,238957303,118
40965,31881815,manhattan,east harlem,29394295,0
40966,31882099,brooklyn,bedford-stuyvesant,238957303,162
40967,31883012,queens,elmhurst,24294060,364
40968,31883127,brooklyn,bedford-stuyvesant,6833598,182
40969,31883238,queens,woodside,238975559,137
40970,31883514,manhattan,chelsea,237336458,19
40971,31883774,manhattan,chelsea,237336458,31
40972,31884029,brooklyn,park slope,140338526,0
40973,31884434,brooklyn,bedford-stuyvesant,139838320,284
40974,31884652,manhattan,theater district,235774051,165
40975,31884808,queens,woodside,49289095,138
40976,31885300,brooklyn,gowanus,96810536,156
40977,31885563,queens,sunnyside,200239515,0
40978,31885791,manhattan,east harlem,8754633,8
40979,31885820,queens,richmond hill,14501609,30
40980,31885987,brooklyn,south slope,1340740,19
40981,31885991,queens,jamaica,105762561,319
40982,31886239,queens,queens village,239004977,0
40983,31886403,brooklyn,kensington,238955568,6
40984,31886891,brooklyn,bushwick,215577249,345
40985,31888319,manhattan,upper west side,22188,154
40986,31890488,queens,woodside,239035419,5
40987,31893504,brooklyn,bedford-stuyvesant,192741854,214
40988,31894643,brooklyn,brooklyn heights,27547703,0
40989,31894855,manhattan,upper west side,320428,214
40990,31895547,brooklyn,williamsburg,15437944,0
40991,31895980,brooklyn,bushwick,33614329,259
40992,31896339,bronx,throgs neck,239088720,0
40993,31897516,manhattan,harlem,238750007,0
40994,31898440,brooklyn,downtown brooklyn,80111968,0
40995,31898478,brooklyn,bushwick,3734323,0
40996,31898581,manhattan,lower east side,181346298,364
40997,31898630,brooklyn,bushwick,239116505,0
40998,31898844,staten island,huguenot,98214533,229
40999,31900179,staten island,huguenot,98214533,259
41000,31900259,brooklyn,brownsville,207913076,325
41001,31900266,brooklyn,bedford-stuyvesant,8803552,179
41002,31901657,brooklyn,bedford-stuyvesant,161769990,0
41003,31901835,bronx,wakefield,49988341,163
41004,31903229,brooklyn,williamsburg,598896,184
41005,31904037,brooklyn,williamsburg,10914119,187
41006,31904156,manhattan,financial district,239168415,26
41007,31904811,brooklyn,greenpoint,213760419,82
41008,31905531,manhattan,east harlem,179136567,0
41009,31906094,brooklyn,greenpoint,187487947,0
41010,31906580,brooklyn,williamsburg,2707591,200
41011,31907710,manhattan,east village,9736997,96
41012,31909528,queens,flushing,51186155,49
41013,31909623,manhattan,midtown,96086378,333
41014,31913609,brooklyn,bedford-stuyvesant,21019302,300
41015,31916725,manhattan,midtown,129079212,346
41016,31916931,manhattan,washington heights,239276795,1
41017,31918252,brooklyn,gowanus,53300414,59
41018,31919501,queens,jamaica hills,215385823,280
41019,31919636,brooklyn,williamsburg,29301386,11
41020,31919779,manhattan,morningside heights,9472223,0
41021,31920075,manhattan,harlem,15977,254
41022,31920843,manhattan,east village,237718748,0
41023,31924097,manhattan,midtown,225011474,125
41024,31925075,brooklyn,crown heights,239351588,0
41025,31925535,brooklyn,greenpoint,1746041,43
41026,31926655,manhattan,harlem,115075522,83
41027,31927597,brooklyn,bushwick,239375612,0
41028,31928439,brooklyn,midwood,384430,252
41029,31928508,manhattan,hell's kitchen,239383641,183
41030,31929176,brooklyn,crown heights,137725101,12
41031,31929350,manhattan,upper west side,131647128,329
41032,31929437,manhattan,inwood,183886601,8
41033,31929578,manhattan,upper west side,131647128,288
41034,31929775,manhattan,upper west side,131647128,341
41035,31929849,brooklyn,bath beach,7958766,20
41036,31930706,brooklyn,gravesend,51596474,0
41037,31931117,brooklyn,park slope,815436,9
41038,31931371,manhattan,little italy,19408182,10
41039,31932152,bronx,wakefield,57885474,356
41040,31932642,manhattan,harlem,20181084,199
41041,31932872,brooklyn,bedford-stuyvesant,239427202,289
41042,31933373,brooklyn,bushwick,78643953,231
41043,31934408,queens,east elmhurst,234396332,143
41044,31935427,manhattan,east village,1919392,0
41045,31935664,brooklyn,bedford-stuyvesant,219727469,52
41046,31936078,manhattan,hell's kitchen,86078176,0
41047,31946382,brooklyn,williamsburg,239517667,61
41048,31946864,manhattan,hell's kitchen,239519185,193
41049,31947104,manhattan,hell's kitchen,224414117,363
41050,31947645,manhattan,hell's kitchen,224414117,365
41051,31947991,brooklyn,williamsburg,4094038,25
41052,31948183,brooklyn,bushwick,12166574,14
41053,31950082,brooklyn,red hook,6902218,1
41054,31950380,brooklyn,sheepshead bay,195654382,77
41055,31950761,brooklyn,flatbush,67384934,5
41056,31950840,manhattan,kips bay,237250378,277
41057,31950886,manhattan,little italy,22337277,20
41058,31952771,bronx,bronxdale,89181972,206
41059,31953043,manhattan,hell's kitchen,239571340,83
41060,31953973,manhattan,midtown,37412692,362
41061,31954104,manhattan,kips bay,17062221,173
41062,31954232,brooklyn,williamsburg,24425582,27
41063,31955252,manhattan,harlem,22023754,22
41064,31956393,manhattan,harlem,158054102,71
41065,31956547,brooklyn,crown heights,135858587,75
41066,31956965,manhattan,upper east side,239605688,0
41067,31957975,staten island,rosebank,236334741,151
41068,31959359,brooklyn,clinton hill,26923225,0
41069,31961126,queens,edgemere,209374833,246
41070,31961731,manhattan,kips bay,239644931,312
41071,31963324,manhattan,chinatown,239142480,0
41072,31963704,brooklyn,crown heights,104859044,0
41073,31964005,manhattan,harlem,15652930,30
41074,31964642,brooklyn,bedford-stuyvesant,12872707,0
41075,31964801,manhattan,washington heights,10257350,44
41076,31965215,brooklyn,east new york,27867038,351
41077,31965415,brooklyn,bedford-stuyvesant,161657326,0
41078,31968550,brooklyn,flatbush,196935380,88
41079,31972030,brooklyn,williamsburg,157310194,116
41080,31974197,brooklyn,bedford-stuyvesant,65631015,33
41081,31974592,brooklyn,bedford-stuyvesant,186251769,34
41082,31978375,manhattan,upper west side,11630930,39
41083,31978518,brooklyn,fort greene,51414586,78
41084,31978781,brooklyn,park slope,1185024,0
41085,31979292,queens,rockaway beach,4955499,124
41086,31979408,manhattan,harlem,50862159,188
41087,31980005,manhattan,nolita,230165497,365
41088,31980644,brooklyn,sheepshead bay,179661186,0
41089,31980794,manhattan,upper west side,59073470,208
41090,31981491,brooklyn,gowanus,16639428,218
41091,31982293,brooklyn,bedford-stuyvesant,720974,13
41092,31982527,queens,astoria,237015178,18
41093,31983211,manhattan,harlem,4499538,0
41094,31984471,brooklyn,williamsburg,11914004,0
41095,31984738,brooklyn,flatbush,95444031,0
41096,31986426,manhattan,chelsea,104513848,60
41097,31986430,manhattan,lower east side,21976589,22
41098,31987512,manhattan,soho,16945810,0
41099,31987544,manhattan,upper west side,238321374,317
41100,31987806,manhattan,upper west side,238321374,317
41101,31988004,manhattan,upper west side,238321374,317
41102,31988074,manhattan,financial district,197053492,314
41103,31988308,manhattan,east village,4383563,0
41104,31989330,brooklyn,bedford-stuyvesant,237421509,0
41105,31989484,brooklyn,bedford-stuyvesant,237421509,0
41106,31990505,queens,jackson heights,52720583,6
41107,31990543,brooklyn,sheepshead bay,239851275,363
41108,31991088,manhattan,hell's kitchen,232725253,179
41109,31991309,queens,astoria,51551032,0
41110,31991377,brooklyn,williamsburg,99695025,0
41111,31991634,brooklyn,sunset park,22926868,34
41112,31993541,brooklyn,crown heights,10174909,0
41113,31993628,queens,long island city,137358866,247
41114,31994556,brooklyn,williamsburg,239887273,201
41115,31994735,brooklyn,williamsburg,193954973,86
41116,31997308,queens,woodside,239906704,365
41117,32006626,brooklyn,cypress hills,222386455,61
41118,32007251,queens,jamaica,118502740,0
41119,32007435,manhattan,chelsea,57761801,365
41120,32008192,brooklyn,bedford-stuyvesant,5339839,0
41121,32008547,queens,middle village,16782573,314
41122,32008894,brooklyn,bushwick,59616570,189
41123,32010533,brooklyn,bushwick,14656629,0
41124,32012198,manhattan,murray hill,50760546,130
41125,32012464,queens,jackson heights,239978864,167
41126,32013622,manhattan,inwood,1767221,179
41127,32014745,brooklyn,east new york,229110237,363
41128,32015007,manhattan,harlem,240033083,0
41129,32016639,brooklyn,bushwick,7964926,53
41130,32017624,brooklyn,east flatbush,204926318,300
41131,32018080,queens,fresh meadows,240055586,29
41132,32018402,brooklyn,gravesend,34556469,0
41133,32018806,queens,fresh meadows,240055586,28
41134,32019046,queens,long island city,117930151,351
41135,32019847,manhattan,murray hill,238136541,154
41136,32020853,manhattan,chinatown,14249909,0
41137,32020961,manhattan,inwood,21836588,5
41138,32020990,queens,astoria,5592622,149
41139,32022699,queens,ditmars steinway,225025900,358
41140,32022820,manhattan,little italy,866089,0
41141,32025639,manhattan,harlem,56656728,0
41142,32032602,manhattan,midtown,96710414,328
41143,32034149,brooklyn,crown heights,70058270,105
41144,32034639,brooklyn,bedford-stuyvesant,37450458,149
41145,32035609,manhattan,east harlem,230062403,325
41146,32036785,queens,sunnyside,158126190,0
41147,32036822,manhattan,washington heights,36323224,30
41148,32036850,manhattan,lower east side,165863135,3
41149,32036997,manhattan,harlem,240194042,0
41150,32037535,brooklyn,fort greene,212262028,252
41151,32037930,manhattan,east village,8503180,178
41152,32038185,queens,jamaica,240203470,41
41153,32039742,manhattan,upper west side,240207968,364
41154,32039920,manhattan,midtown,238133848,154
41155,32040058,brooklyn,bedford-stuyvesant,7352103,0
41156,32040351,manhattan,upper west side,240207968,1
41157,32040396,brooklyn,flatbush,9124906,0
41158,32040619,brooklyn,bushwick,236659049,0
41159,32041359,manhattan,east village,48857380,0
41160,32041621,manhattan,harlem,62589092,1
41161,32042717,brooklyn,williamsburg,65786143,83
41162,32042721,queens,st. albans,240239465,230
41163,32042820,manhattan,harlem,187419882,72
41164,32043013,queens,ozone park,67746251,30
41165,32043671,manhattan,little italy,240248599,1
41166,32044146,brooklyn,greenpoint,138150256,23
41167,32045160,manhattan,harlem,187419882,72
41168,32045403,brooklyn,prospect-lefferts gardens,64213111,0
41169,32045812,queens,rego park,47732926,64
41170,32047002,queens,ozone park,67746251,31
41171,32047248,manhattan,noho,158725307,38
41172,32047800,brooklyn,east flatbush,9898029,357
41173,32048047,brooklyn,bushwick,65800377,28
41174,32048480,brooklyn,bedford-stuyvesant,60403058,0
41175,32048560,manhattan,hell's kitchen,240289379,0
41176,32048862,brooklyn,flatlands,89985620,280
41177,32049360,brooklyn,east flatbush,42121413,241
41178,32049606,manhattan,harlem,58220119,76
41179,32050071,manhattan,noho,6073347,0
41180,32050188,manhattan,hell's kitchen,239519185,198
41181,32050937,brooklyn,williamsburg,21416718,35
41182,32050983,manhattan,washington heights,240311383,227
41183,32053614,manhattan,harlem,77304447,8
41184,32054416,manhattan,tribeca,156158778,0
41185,32054475,brooklyn,prospect heights,156158778,0
41186,32054910,manhattan,upper west side,156158778,124
41187,32058864,manhattan,midtown,200380610,110
41188,32059283,brooklyn,crown heights,33646389,51
41189,32062080,manhattan,hell's kitchen,2231216,16
41190,32062178,bronx,throgs neck,152246149,365
41191,32062843,queens,flushing,91393358,44
41192,32064173,brooklyn,east flatbush,51709634,5
41193,32064705,manhattan,harlem,6407054,0
41194,32065845,manhattan,theater district,240460735,301
41195,32066991,brooklyn,williamsburg,33386742,5
41196,32069538,manhattan,washington heights,10257350,52
41197,32069686,brooklyn,williamsburg,27107891,104
41198,32070946,manhattan,hell's kitchen,48146336,263
41199,32071927,manhattan,nolita,41869388,5
41200,32080210,manhattan,upper east side,29278028,280
41201,32080359,queens,maspeth,75035789,156
41202,32081249,queens,glendale,240594389,120
41203,32085454,brooklyn,williamsburg,18193304,102
41204,32085492,manhattan,west village,8962177,330
41205,32085580,manhattan,greenwich village,24975940,90
41206,32086758,manhattan,upper west side,164242874,272
41207,32088018,queens,sunnyside,3158364,297
41208,32088075,queens,ridgewood,14234166,67
41209,32089161,manhattan,upper west side,25115746,89
41210,32090300,brooklyn,bedford-stuyvesant,48112774,365
41211,32091007,manhattan,midtown,23502183,249
41212,32092858,brooklyn,bedford-stuyvesant,49138015,24
41213,32093515,queens,flushing,228879817,157
41214,32094042,queens,flushing,228879817,121
41215,32095668,bronx,williamsbridge,110539055,300
41216,32098667,manhattan,two bridges,240134265,174
41217,32101077,manhattan,two bridges,240134265,166
41218,32101427,manhattan,two bridges,240134265,359
41219,32102590,manhattan,midtown,211549023,283
41220,32102888,brooklyn,prospect heights,12236516,300
41221,32104047,manhattan,midtown,194953121,132
41222,32104211,manhattan,east harlem,1507408,365
41223,32105616,manhattan,inwood,39444059,13
41224,32107065,queens,long island city,240858689,0
41225,32107458,manhattan,greenwich village,94087109,19
41226,32108317,brooklyn,crown heights,16543733,109
